ftype	name	org_hydrocode	issuer_hydrocode	admincode	registgration_id	startdate	enddate	status	description
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_39	vdeq_vwuds	vwuds_5463	5463	2004-01-01		inactive	
vdeq_vwuds	WICKRE ST. MAGRUDER HGTS METER(WICKRE ST. MAGRUDER HGTS METER)	vwuds_rp_760	vdeq_vwuds	vwuds_2081	2081	1991-01-01		inactive	
vdeq_vwuds	LOWER BROAD RUN SERVICE AREA(GOOSE CREEK)	vwuds_rp_930	vdeq_vwuds	vwuds_0279	0279	1982-01-01		active	
vdeq_vwuds	WILSON SERVICE AREA(WILSON SERVICE AREA)	vwuds_rp_22	vdeq_vwuds	vwuds_0623	0623	1982-01-01		active	
vdeq_vwuds	HILLSVILLE WTP(HILLSVILLE)	vwuds_rp_702	vdeq_vwuds	vwuds_0557	0557	1982-01-01		active	
vdeq_vwuds	PHILLIP EDWARDS FARMS(PHILLIP EDWARDS FARMS)	vwuds_rp_1127	vdeq_vwuds	vwuds_5310	5310	1990-01-01		active	
vdeq_vwuds	SUNBRIGHT PLANT(SUNBRIGHT PLANT)	vwuds_rp_351	vdeq_vwuds	vwuds_0805	0805	1982-01-01		inactive	
vdeq_vwuds	BATTERY PARK SERVICE AREA(BATTERY PARK)	vwuds_rp_745	vdeq_vwuds	vwuds_1152	1152	1982-01-01		inactive	
vdeq_vwuds	LAKE LAND 'OR SERVICE AREA(LAKE LAND 'OR)	vwuds_rp_57	vdeq_vwuds	vwuds_0501	0501	1982-01-01		active	3 WELL 116 54 116 64 116 208 \nLAKE LAND 'OR UTILITY COMPANY
vdeq_vwuds	BECK SERVICE AREA(BECK'S SUBDIVISION)	vwuds_rp_331	vdeq_vwuds	vwuds_1153	1153	1982-01-01		inactive	
vdeq_vwuds	MILLER SCHOOL OF ALBEMARLE(MILLER SCHOOL)	vwuds_rp_1012	vdeq_vwuds	vwuds_1135	1135	1982-01-01		active	
vdeq_vwuds	CLEARVIEW ESTATES(CLEARVIEW ESTATES)	vwuds_rp_57	vdeq_vwuds	vwuds_1991	1991	1989-01-01		inactive	MP subyrd so facility subyrd 12092010 mam \nRAINBOW FOREST WATER CORP.
vdeq_vwuds	ST. PAUL WTP(ST. PAUL)	vwuds_rp_1373	vdeq_vwuds	vwuds_0563	0563	1982-01-01		active	
vdeq_vwuds	Chesdin Reservoir WTP(Chesdin Reservoir)	vwuds_rp_51	vdeq_vwuds	vwuds_0343	0343	1982-01-01		active	
vdeq_vwuds	LANCASTER CH SERVICE AREA(LANCASTER COURT HOUSE)	vwuds_rp_57	vdeq_vwuds	vwuds_1244	1244	1982-01-01		active	40 CONN POP SERVED 120 \nALPHA WATER CORP
vdeq_vwuds	HEATHSVILLE SERVICE AREA(HEATHSVILLE)	vwuds_rp_57	vdeq_vwuds	vwuds_1241	1241	1982-01-01		active	99 CONN POP SERVED 297 \nSYDNOR
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_561	vdeq_vwuds	vwuds_5501	5501	1990-01-01		active	
vdeq_vwuds	SPRING MEADOWS SERVICE AREA(SPRING MEADOWS)	vwuds_rp_57	vdeq_vwuds	vwuds_1363	1363	1982-01-01		active	
vdeq_vwuds	COAL CREEK NO. 3 PREP PLANT(COAL CREEK NO. 3 PREP PLANT)	vwuds_rp_887	vdeq_vwuds	vwuds_0862	0862	1982-01-01		active	
vdeq_vwuds	OAKWOOD SERVICE AREA(OAKWOOD SUBDIVISION)	vwuds_rp_57	vdeq_vwuds	vwuds_0953	0953	1982-01-01		active	
vdeq_vwuds	CHESAPEAKE SHORES SERVICE AREA(CHESAPEAKE SHORES)	vwuds_rp_57	vdeq_vwuds	vwuds_1795	1795	1985-01-01		active	
vdeq_vwuds	Route 33 Corridor Water System(Route 33 Corridor Water System)	vwuds_rp_3018	vdeq_vwuds	vwuds_10105	10105	2010-01-01		active	
vdeq_vwuds	JOHN FLANNAGAN WATER AUTH WTP(JOHN FLANNAGAN WATER AUTHORITY)	vwuds_rp_515	vdeq_vwuds	vwuds_0552	0552	1982-01-01		active	
vdeq_vwuds	CHESAPEAKE BAY SERVICE AREA(CHESAPEAKE BAY ESTATES)	vwuds_rp_57	vdeq_vwuds	vwuds_1250	1250	1982-01-01		active	127 CONNECTIONS \nALPHA WATER CORP
vdeq_vwuds	QUEENS LAKE SERVICE AREA(QUEENS LAKE\CRVR-GRD\NELSON-PK)	vwuds_rp_57	vdeq_vwuds	vwuds_1204	1204	1982-01-01		active	449 CONNECT 1347 EST POP SERVE \nSYDNOR
vdeq_vwuds	SALEM PLANT(SALEM PLANT)	vwuds_rp_1223	vdeq_vwuds	vwuds_0992	0992	1982-01-01		inactive	
vdeq_vwuds	CARVER GARDENS SERVICE AREA(CARVER GARDENS SUBDIVISION)	vwuds_rp_57	vdeq_vwuds	vwuds_1192	1192	1982-01-01		inactive	67 CNCT POP 201 SEE QUEENS LKE \nSYDNOR
vdeq_vwuds	LUTTRELLVILLE SERVICE AREA(LUTTRELLVILLE)	vwuds_rp_57	vdeq_vwuds	vwuds_1256	1256	1982-01-01		active	77 CONNECTIONS \nALPHA WATER CORP
vdeq_vwuds	WEEMS SERVICE AREA(NORTH WEEMS)	vwuds_rp_57	vdeq_vwuds	vwuds_1254	1254	1982-01-01		inactive	105 CONNECTIONS -NOW WITH 1255 \nALPHA WATER CORP
vdeq_vwuds	FAIRVIEW BEACH SERVICE AREA(FAIRVIEW BEACH)	vwuds_rp_57	vdeq_vwuds	vwuds_0292	0292	1982-01-01		inactive	SOLD TO KING GEORGE \nSYDNOR HYDRODYNAMICS INC.
vdeq_vwuds	STRATFORD VILLAGE SERVICE AREA(STRATFORD VILLAGE)	vwuds_rp_57	vdeq_vwuds	vwuds_1370	1370	1982-01-01		inactive	
vdeq_vwuds	Gibson Mill Subdivision(Gibson Mill Subdivision)	vwuds_rp_57	vdeq_vwuds	vwuds_10121	10121	2010-01-01		active	
vdeq_vwuds	BON HARBOUR SERVICE AREA(BON HARBOUR)	vwuds_rp_57	vdeq_vwuds	vwuds_1248	1248	1982-01-01		active	35 CONNECTION  AKA BON HARBOR \nALPHA WATER CORP
vdeq_vwuds	BURGESS SERVICE AREA(BURGESS)	vwuds_rp_57	vdeq_vwuds	vwuds_1249	1249	1982-01-01		active	58 CONNECTIONS \nALPHA WATER CORP
vdeq_vwuds	MAYFIELD FARMS SERVICE AREA(MAYFIELD FARM - MECHANICSVILLE)	vwuds_rp_57	vdeq_vwuds	vwuds_1360	1360	1982-01-01		active	
vdeq_vwuds	Kennan House/Lake Gaston Colony(Kennan House/Lake Gaston Colony Water System)	vwuds_rp_1849	vdeq_vwuds	vwuds_10203	10203	2013-01-01		active	
vdeq_vwuds	JAMES RIVER EST SERVICE AREA(JAMES RIVER ESTATES)	vwuds_rp_57	vdeq_vwuds	vwuds_1387	1387	1982-01-01		active	
vdeq_vwuds	YORK TERRACE SERVICE AREA(YORK TERRACE SUBDIVISION)	vwuds_rp_57	vdeq_vwuds	vwuds_1205	1205	1982-01-01		inactive	290 CONNECT 870 EST SERVED \nSYDNOR
vdeq_vwuds	NELSON PARK SERVICE AREA(NELSON PARK SUBDIVISION)	vwuds_rp_57	vdeq_vwuds	vwuds_1196	1196	1982-01-01		inactive	135 CNCT POP 405 SEE QUEENS LK \nSYDNOR
vdeq_vwuds	MAYFIELD SERVICE AREA(MAYFIELD - BROAD ST VILLAGE)	vwuds_rp_57	vdeq_vwuds	vwuds_1372	1372	1982-01-01		inactive	
vdeq_vwuds	GWYNNFIELD SERVICE AREA(GWYNNFIELD SUBDIVISION)	vwuds_rp_57	vdeq_vwuds	vwuds_1177	1177	1982-01-01		active	
vdeq_vwuds	AVONDALE-HANOVER SERVICE AREA(AVONDALE #1- MECHANICSVILLE)	vwuds_rp_57	vdeq_vwuds	vwuds_1383	1383	1982-01-01		active	Robin Ridge System Combined (User ID 1385) \nSYDNOR
vdeq_vwuds	BUSHFIELD SERVICE AREA(BUSHFIELD)	vwuds_rp_57	vdeq_vwuds	vwuds_2078	2078	1991-01-01		active	
vdeq_vwuds	RAINBOW FOREST SERVICE AREA(RAINBOW FOREST)	vwuds_rp_57	vdeq_vwuds	vwuds_0937	0937	1982-01-01		active	TOT STO   0 010 MG \nRAINBOW FOREST WATER CORP.
vdeq_vwuds	WOODLAWN FARMS SERVICE AREA(WOODLAWN FARMS)	vwuds_rp_57	vdeq_vwuds	vwuds_1367	1367	1982-01-01		inactive	
vdeq_vwuds	Salem Woods Subd(Salem Woods Subd)	vwuds_rp_57	vdeq_vwuds	vwuds_10134	10134	2010-01-01		active	
vdeq_vwuds	INDIAN CREEK SERVICE AREA(INDIAN CREEK)	vwuds_rp_57	vdeq_vwuds	vwuds_1252	1252	1982-01-01		active	80 CONN SYST COMB 2 WELLS \nALPHA WATER CORP
vdeq_vwuds	COLONIAL FOREST SERVICE AREA(COLONIAL FOREST)	vwuds_rp_57	vdeq_vwuds	vwuds_1384	1384	1982-01-01		active	
vdeq_vwuds	KINSALE SERVICE AREA(KINSALE)	vwuds_rp_57	vdeq_vwuds	vwuds_1247	1247	1982-01-01		active	75 CONN POP SERVED 225 \nSYDNOR
vdeq_vwuds	LAKE SHAWNEE SERVICE AREA(LAKE SHAWNEE ESTATES)	vwuds_rp_57	vdeq_vwuds	vwuds_1314	1314	1982-01-01		active	
vdeq_vwuds	PUBLIC UTILITIES(DOSWELL WTP)	vwuds_rp_664	vdeq_vwuds	vwuds_0359	0359	1982-01-01		active	
vdeq_vwuds	LANE VIEW SUBDIVISION(LANE VIEW SUBDIVISION WATER SYSTEM)	vwuds_rp_57	vdeq_vwuds	vwuds_10206	10206	2013-01-01		active	
vdeq_vwuds	Springwood Subd(Springwood Subd)	vwuds_rp_57	vdeq_vwuds	vwuds_10135	10135	2010-01-01		active	
vdeq_vwuds	IVY HILL GOLF COURSE(IVY HILL GOLF COURSE)	vwuds_rp_751	vdeq_vwuds	vwuds_1715	1715	1985-01-01		active	
vdeq_vwuds	JAMES TERRACE SERVICE AREA(JAMES TERRACE)	vwuds_rp_57	vdeq_vwuds	vwuds_1195	1195	1982-01-01		inactive	248 CONNECT 744 PERSONS SERVED \nSYDNOR HYDRODYNAMICS INC.
vdeq_vwuds	LOTTSBURG SERVICE AREA(LOTTSBURG)	vwuds_rp_57	vdeq_vwuds	vwuds_1242	1242	1982-01-01		active	
vdeq_vwuds	Mountain View #2(Mountain View #2)	vwuds_rp_57	vdeq_vwuds	vwuds_10125	10125	2010-01-01		active	
vdeq_vwuds	WEEMS SERVICE AREA(WEEMS)	vwuds_rp_57	vdeq_vwuds	vwuds_1255	1255	1982-01-01		active	101 CONNECTIONS \nALPHA WATER CORP
vdeq_vwuds	STRATFORD PLACE SERVICE AREA(STRATFORD PLACE)	vwuds_rp_57	vdeq_vwuds	vwuds_0943	0943	1982-01-01		active	
vdeq_vwuds	WALNUT GROVE SERVICE AREA(WALNUT GROVE)	vwuds_rp_57	vdeq_vwuds	vwuds_1375	1375	1982-01-01		active	
vdeq_vwuds	ELSINORE SERVICE AREA(ELSINORE)	vwuds_rp_57	vdeq_vwuds	vwuds_1449	1449	1982-01-01		active	
vdeq_vwuds	FRANKLIN ACRES SERVICE AREA(FRANKLIN ACRES)	vwuds_rp_57	vdeq_vwuds	vwuds_0927	0927	1982-01-01		active	SERVICE AREA 1 FRANKLIN ACRES \nMAYFORE WATER COMPANY INC.
vdeq_vwuds	TANGLEWOOD SHORES-N(TANGLEWOOD SHORES-N WATER SYSTEM)	vwuds_rp_57	vdeq_vwuds	vwuds_10227	10227	2013-01-01		active	
vdeq_vwuds	Overlook 3 - Cave(Overlook 3 - Cave)	vwuds_rp_57	vdeq_vwuds	vwuds_10131	10131	2010-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1233	vdeq_vwuds	vwuds_5256	5256	1990-01-01		active	
vdeq_vwuds	HICKS HILL SUBDIVISION(HICKS HILL SUBDIVISION WATER SYSTEM)	vwuds_rp_57	vdeq_vwuds	vwuds_10221	10221	2013-01-01		active	
vdeq_vwuds	CAROLINE PINES(CAROLINE PINES)	vwuds_rp_1796	vdeq_vwuds	vwuds_0040	0040	2006-01-01		inactive	
vdeq_vwuds	OLD STAGE MANOR SERVICE AREA(OLD STAGE MANOR)	vwuds_rp_1727	vdeq_vwuds	vwuds_1197	1197	1982-01-01		inactive	43 CONNECT 129 EST POP SERVED \nSYDNOR
vdeq_vwuds	SALEM CROSSING SHOPPING CENTER(SALEM CROSSING SHOPPING CENTER)	vwuds_rp_1727	vdeq_vwuds	vwuds_2162	2162	1999-01-01		inactive	
vdeq_vwuds	MANAKIN FARMS SERVICE AREA(MANAKIN FARMS)	vwuds_rp_57	vdeq_vwuds	vwuds_1389	1389	1982-01-01		active	
vdeq_vwuds	SMALL SYSTEMS(SMALL SYSTEMS)	vwuds_rp_57	vdeq_vwuds	vwuds_2246	2246	2007-01-01		active	
vdeq_vwuds	OLDE FARM GOLF COURSE(OLDE FARM GOLF COURSE)	vwuds_rp_1090	vdeq_vwuds	vwuds_2238	2238	2006-01-01		active	
vdeq_vwuds	ELLERSON FARMS SERVICE AREA(ELLERSON FARMS)	vwuds_rp_57	vdeq_vwuds	vwuds_1359	1359	1982-01-01		inactive	
vdeq_vwuds	JAMESTOWN FESTIVAL PARK(JAMESTOWN FESTIVAL PARK)	vwuds_rp_1543	vdeq_vwuds	vwuds_1202	1202	1982-01-01		inactive	
vdeq_vwuds	WOODRUFF SERVICE AREA(WOODRUFF)	vwuds_rp_57	vdeq_vwuds	vwuds_2173	2173	2000-01-01		active	
vdeq_vwuds	KILDARE SERVICE AREA(KILDARE)	vwuds_rp_57	vdeq_vwuds	vwuds_1373	1373	1982-01-01		inactive	
vdeq_vwuds	Lake Chesdin Golf Club(Irrigation source for 18 hole golf course)	vwuds_rp_1788	vdeq_vwuds	vwuds_10062	10062	2009-01-01		active	
vdeq_vwuds	WEST WISTAR SERVICE AREA(WEST WISTAR)	vwuds_rp_57	vdeq_vwuds	vwuds_1369	1369	1982-01-01		inactive	
vdeq_vwuds	PEPPERMILL ESTATES(PEPPERMILL ESTATES)	vwuds_rp_57	vdeq_vwuds	vwuds_2035	2035	1990-01-01		inactive	SOLD TO KING GEORGE \nSYDNOR HYDRODYNAMICS INC.
vdeq_vwuds	F'BURG CC ESTATES SERVICE AREA(FREDERICKBURG CC ESTATES)	vwuds_rp_57	vdeq_vwuds	vwuds_1850	1850	1985-01-01		inactive	
vdeq_vwuds	MEADOWGATE SERVICE AREA(MEADOWGATE)	vwuds_rp_57	vdeq_vwuds	vwuds_1364	1364	1982-01-01		active	
vdeq_vwuds	HANOVER FARMS SERVICE AREA(HANOVER FARMS)	vwuds_rp_57	vdeq_vwuds	vwuds_1378	1378	1982-01-01		active	
vdeq_vwuds	SOUTHAMPTON CORRECTIONAL FARM(SOUTHAMPTON CORRECTIONAL FARM)	vwuds_rp_1534	vdeq_vwuds	vwuds_5862	5862	2002-01-01		active	
vdeq_vwuds	DENDRON SERVICE AREA(DENDRON)	vwuds_rp_391	vdeq_vwuds	vwuds_0394	0394	1982-01-01		active	
vdeq_vwuds	VAN DORN(VAN DORN)	vwuds_rp_1580	vdeq_vwuds	vwuds_2291	2291	2006-01-01		active	
vdeq_vwuds	PERRY MINNOW FARM(PERRY MINNOW FARM)	vwuds_rp_1120	vdeq_vwuds	vwuds_2288	2288	2008-01-01		active	
vdeq_vwuds	GLENVAR EAST SERVICE AREA(WEST SERVICE AREA)	vwuds_rp_1629	vdeq_vwuds	vwuds_1926	1926	1987-01-01		inactive	
vdeq_vwuds	FOREST VIEW SUBDIVISION(FOREST VIEW SUBDIVISION)	vwuds_rp_57	vdeq_vwuds	vwuds_10119	10119	2010-01-01		active	
vdeq_vwuds	305 S. 10TH STREET PLANT(305 S. 10TH STREET PLANT)	vwuds_rp_497	vdeq_vwuds	vwuds_1413	1413	1982-01-01		inactive	
vdeq_vwuds	LINTON HALL SCHOOL(LINTON HALL SCHOOL)	vwuds_rp_106	vdeq_vwuds	vwuds_0521	0521	1982-01-01		active	
vdeq_vwuds	Merrimac South(Merrimac South)	vwuds_rp_57	vdeq_vwuds	vwuds_10124	10124	2010-01-01		active	
vdeq_vwuds	MELLEN ORCHARDS	vwuds_rp_1121	vdeq_vwuds	vwuds_5032	5032			inactive	
vdeq_vwuds	LIVELY SERVICE AREA(LIVELY)	vwuds_rp_57	vdeq_vwuds	vwuds_1245	1245	1982-01-01		active	
vdeq_vwuds	POWHATAN CH SERVICE AREA(POWHATAN)	vwuds_rp_57	vdeq_vwuds	vwuds_1388	1388	1982-01-01		active	
vdeq_vwuds	HERITAGE HOMES OF VA INC(MADISON SERVICE AREAS)	vwuds_rp_57	vdeq_vwuds	vwuds_1434	1434	1982-01-01		active	
vdeq_vwuds	SNOW HILL II(NEW BALTIMORE REGIONAL WATER)	vwuds_rp_503	vdeq_vwuds	vwuds_2012	2012	1989-01-01		inactive	
vdeq_vwuds	LEE'S GLEN(LEE'S GLEN SUBDIVISION)	vwuds_rp_1370	vdeq_vwuds	vwuds_2169	2169	1999-01-01		inactive	
vdeq_vwuds	CHESTERFIELD CT SERVICE AREA(SOUTH SERVICE AREA)	vwuds_rp_1629	vdeq_vwuds	vwuds_1912	1912	1987-01-01		inactive	
vdeq_vwuds	HERMITAGE FARMS NURSERY(HERMITAGE FARMS NURSERY)	vwuds_rp_1672	vdeq_vwuds	vwuds_5835	5835	2002-01-01		active	
vdeq_vwuds	PENN LAIRD SERVICE AREA(LAWYER ROAD SANITARY DISTRICT)	vwuds_rp_1249	vdeq_vwuds	vwuds_1887	1887	1987-01-01		inactive	
vdeq_vwuds	PENDERBROOK GOLF COURSE(PENDERBROOK GOLF COURSE)	vwuds_rp_1114	vdeq_vwuds	vwuds_1826	1826	1985-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_109	vdeq_vwuds	vwuds_5572	5572			inactive	
vdeq_vwuds	JONESVILLE SERVICE AREA(JONESVILLE)	vwuds_rp_840	vdeq_vwuds	vwuds_0180	0180	1982-01-01		inactive	
vdeq_vwuds	RICHLANDS WTP(RICHLANDS)	vwuds_rp_1202	vdeq_vwuds	vwuds_0561	0561	1982-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_518	vdeq_vwuds	vwuds_5766	5766	1990-01-01		inactive	
vdeq_vwuds	THOMAS R. FLEMING, INC.	vwuds_rp_1418	vdeq_vwuds	vwuds_5074	5074	1990-01-01		active	
vdeq_vwuds	MINERAL SERVICE AREA(MINERAL)	vwuds_rp_1015	vdeq_vwuds	vwuds_0240	0240	1982-01-01		active	
vdeq_vwuds	EDIBLE LANDSCAPING	vwuds_rp_1000	vdeq_vwuds	vwuds_5058	5058	1990-01-01		inactive	
vdeq_vwuds	Page Elmore Farm(Page Elmore Farm)	vwuds_rp_441	vdeq_vwuds	vwuds_10093	10093	2010-01-01		active	
vdeq_vwuds	BEL MEADE	vwuds_rp_440	vdeq_vwuds	vwuds_5035	5035			inactive	
vdeq_vwuds	NANSEMOND(UNIT 3)		vdeq_vwuds	vwuds_2045	2045	1990-01-01		inactive	
vdeq_vwuds	MARION WTP(MARION)	vwuds_rp_962	vdeq_vwuds	vwuds_0558	0558	1982-01-01		active	
vdeq_vwuds	JARRATT'S PRODUCE	vwuds_rp_913	vdeq_vwuds	vwuds_5659	5659	1990-01-01		active	
vdeq_vwuds	BREMO BLUFF POWER PLANT(BREMO BLUFF POWER PLANT)	vwuds_rp_411	vdeq_vwuds	vwuds_0154	0154	1982-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_448	vdeq_vwuds	vwuds_5399	5399			inactive	
vdeq_vwuds	CEDAR BLUFF DAIRY	vwuds_rp_1656	vdeq_vwuds	vwuds_5080	5080	1990-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1169	vdeq_vwuds	vwuds_5627	5627	2004-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_467	vdeq_vwuds	vwuds_5638	5638	1990-01-01		inactive	
vdeq_vwuds	NICHOL RIVER FARM	vwuds_rp_1046	vdeq_vwuds	vwuds_5794	5794	1990-01-01		inactive	
vdeq_vwuds	ASHLAND FARM	vwuds_rp_1326	vdeq_vwuds	vwuds_5034	5034			inactive	
vdeq_vwuds	FESTIVAL LAKE FARM	vwuds_rp_508	vdeq_vwuds	vwuds_5867	5867	2004-01-01		inactive	
vdeq_vwuds	SMITH TURF FARM	vwuds_rp_679	vdeq_vwuds	vwuds_5810	5810	1990-01-01		inactive	
vdeq_vwuds	WOLF TRAP NURSERY	vwuds_rp_135	vdeq_vwuds	vwuds_5813	5813	1990-01-01		active	
vdeq_vwuds	XSCAPES LANDSCAPE NURSERY	vwuds_rp_808	vdeq_vwuds	vwuds_5825	5825	1999-01-01		active	
vdeq_vwuds	HILLVIEW FARM INC	vwuds_rp_868	vdeq_vwuds	vwuds_5833	5833	2001-01-01		inactive	
vdeq_vwuds	KIPTOPEKE STATE PARK(KIPTOPEKE STATE PARK)	vwuds_rp_1541	vdeq_vwuds	vwuds_2138	2138	1997-01-01		active	
vdeq_vwuds	NEW CHURCH(POWER STATION)	vwuds_rp_311	vdeq_vwuds	vwuds_2174	2174	2000-01-01		active	
vdeq_vwuds	ROBERT VAN DESSEL FARM	vwuds_rp_1239	vdeq_vwuds	vwuds_5295	5295	1991-01-01		active	
vdeq_vwuds	TAYLOR & FULTON FARMS INC(SOMMERS FARM)	vwuds_rp_468	vdeq_vwuds	vwuds_5264	5264	1990-01-01		active	
vdeq_vwuds	ONANCOCK SERVICE AREA(ONANCOCK)	vwuds_rp_1094	vdeq_vwuds	vwuds_0442	0442	1982-01-01		active	
vdeq_vwuds	BENNS CHURCH SERVICE AREA(NOW PART OF WTWA)	vwuds_rp_745	vdeq_vwuds	vwuds_1267	1267	1982-01-01		inactive	
vdeq_vwuds	SELDOM RESTS FARMS	vwuds_rp_1641	vdeq_vwuds	vwuds_5353	5353	1990-01-01		inactive	
vdeq_vwuds	NORTHAM/SOMERS(NORTHAM/SOMERS)	vwuds_rp_90	vdeq_vwuds	vwuds_5174	5174	2005-01-01		active	
vdeq_vwuds	CHESAPEAKE GOLF CLUB(CHESAPEAKE GOLF CLUB)	vwuds_rp_32	vdeq_vwuds	vwuds_1292	1292	1982-01-01		inactive	100 PERCENT IRRIGATION \nCHESAPEAKE COUNTRY CLUB GC
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_597	vdeq_vwuds	vwuds_5591	5591	2004-01-01		inactive	
vdeq_vwuds	TWIN CEDAR FARMS	vwuds_rp_1256	vdeq_vwuds	vwuds_5827	5827	2000-01-01		active	
vdeq_vwuds	FROM BUCHANAN CO PSA (TOTAL)	vwuds_rp_395	vdeq_vwuds	vwuds_2178	2178	2000-01-01		active	
vdeq_vwuds	CULPEPER (TOWN) WTP(CULPEPER, TOWN)	vwuds_rp_342	vdeq_vwuds	vwuds_0479	0479	1982-01-01		active	
vdeq_vwuds	TERRY PLACE PLANT(TERRY PLACE PLANT)	vwuds_rp_1579	vdeq_vwuds	vwuds_1536	1536	1985-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1414	vdeq_vwuds	vwuds_5453	5453	1990-01-01		active	
vdeq_vwuds	MAXEY FARMS	vwuds_rp_510	vdeq_vwuds	vwuds_5550	5550	1990-01-01		active	
vdeq_vwuds	BASS FARMS	vwuds_rp_1592	vdeq_vwuds	vwuds_5725	5725	1990-01-01		active	
vdeq_vwuds	SJB FARMS INC	vwuds_rp_1323	vdeq_vwuds	vwuds_5733	5733	1990-01-01		active	
vdeq_vwuds	Taylor & Fulton Inc.(WESSELLS FARM)	vwuds_rp_468	vdeq_vwuds	vwuds_5183	5183	2001-01-01		active	
vdeq_vwuds	NA(STERLING FARM)	vwuds_rp_468	vdeq_vwuds	vwuds_5247	5247	2001-01-01		active	
vdeq_vwuds	Taylor & Fulton Farms Inc.(LEWIS FARM)	vwuds_rp_468	vdeq_vwuds	vwuds_5262	5262	1990-01-01		active	
vdeq_vwuds	FIRST COLONY SERVICE AREA(FIRST COLONY)	vwuds_rp_760	vdeq_vwuds	vwuds_1193	1193	1982-01-01		inactive	
vdeq_vwuds	INDIGO PARK/WHITE OAKS SA(INDIGO PARK/WHITE OAKS)	vwuds_rp_760	vdeq_vwuds	vwuds_1194	1194	1982-01-01		inactive	
vdeq_vwuds	COLONIAL WILLIAMSBURG HISTORIC(COLONIAL WILLIAMSBURG HISTORIC)	vwuds_rp_308	vdeq_vwuds	vwuds_1201	1201	1982-01-01		inactive	
vdeq_vwuds	CRESENT HEIGHTS SERVICE AREA(CRESENT HEIGHTS)	vwuds_rp_1629	vdeq_vwuds	vwuds_0919	0919	1982-01-01		inactive	
vdeq_vwuds	KRISTIANSAND SERVICE AREA(KRISTIANSAND)	vwuds_rp_173	vdeq_vwuds	vwuds_1206	1206	1982-01-01		inactive	
vdeq_vwuds	SHERWOOD MANOR SERVICE AREA(SHERWOOD MANOR APARTMENTS)	vwuds_rp_81	vdeq_vwuds	vwuds_1476	1476	1982-01-01		inactive	
vdeq_vwuds	FORT MONROE(FORT MONROE)	vwuds_rp_1465	vdeq_vwuds	vwuds_0532	0532	1982-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1107	vdeq_vwuds	vwuds_5613	5613			inactive	
vdeq_vwuds	BIG BETHEL WTP(BIG BETHEL RESERVOIR)	vwuds_rp_1467	vdeq_vwuds	vwuds_0669	0669	1982-01-01		inactive	
vdeq_vwuds	JAMES RIVER COUNTRY CLUB(JAMES RIVER COUNTRY CLUB)	vwuds_rp_778	vdeq_vwuds	vwuds_1648	1648	1985-01-01		active	
vdeq_vwuds	Drewer Farm (KUZZENS)(DREWER FARM WATER SYSTEM)	vwuds_rp_892	vdeq_vwuds	vwuds_5847	5847	1990-01-01		active	
vdeq_vwuds	AMERICAN WASTE INDUSTRIES INC(AMERICAN WASTE INDUSTRIES INC)	vwuds_rp_35	vdeq_vwuds	vwuds_2069	2069	1991-01-01		inactive	
vdeq_vwuds	YORKVIEW SERVICE AREA(YORKVIEW PLANTATION)	vwuds_rp_1426	vdeq_vwuds	vwuds_1268	1268	1982-01-01		inactive	SOLD TO OWNERS 6/1/04 \nTIDEWATER WATER COMPANY
vdeq_vwuds	NORFOLK ASSEMBLY PLANT(NORFOLK ASSEMBLY PLANT)	vwuds_rp_523	vdeq_vwuds	vwuds_0690	0690	1982-01-01		inactive	
vdeq_vwuds	CAMP PEARY(CAMP PEARY)	vwuds_rp_1470	vdeq_vwuds	vwuds_0536	0536	1982-01-01		inactive	
vdeq_vwuds	NORFOLK-PORTSMOUTH-VA BEACH(NORFOLK-PORTSMOUTH-VA BEACH)	vwuds_rp_1454	vdeq_vwuds	vwuds_0680	0680	1982-01-01		inactive	
vdeq_vwuds	WILLIAM & MARY, THE COLLEGE OF(WILLIAM & MARY, THE COLLEGE OF)	vwuds_rp_1747	vdeq_vwuds	vwuds_2014	2014	1990-01-01		inactive	
vdeq_vwuds	LAKEVILLE ESTATES SERVICE AREA(LAKEVILLE ESTATES)	vwuds_rp_1216	vdeq_vwuds	vwuds_1165	1165	1982-01-01		inactive	
vdeq_vwuds	WILLIAMSBURG PLANT(WILLIAMSBURG PLANT)	vwuds_rp_85	vdeq_vwuds	vwuds_1203	1203	1982-01-01		active	
vdeq_vwuds	FORDS COLONY AT WILLIAMSBURG(FORDS COLONY AT WILLIAMSBURG)	vwuds_rp_1180	vdeq_vwuds	vwuds_2077	2077	1991-01-01		active	
